season,season_type,week,player_display_name,player_position,team_abbr,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,rush_attempts,rush_yards,avg_rush_yards,rush_touchdowns,player_gsis_id,player_first_name,player_last_name,player_jersey_number,player_short_name,expected_rush_yards,rush_yards_over_expected,rush_yards_over_expected_per_att,rush_pct_over_expected
2024,REG,0,Travis Etienne,RB,JAX,4.2521146953405,18,2.6947969924812,150,558,3.72,2,00-0036973,Travis,Etienne,1,T.Etienne,593.092487032534,-41.0924870325334,-0.27765193940901,0.304054054054054
2024,REG,0,Jaleel McLaughlin,RB,DEN,4.36120967741935,18.5840707964602,3.07677777777778,113,496,4.38938053097345,1,00-0038794,Jaleel,McLaughlin,38,J.McLaughlin,517.513041304464,-21.5130413044637,-0.195573102767852,0.390909090909091
2024,REG,0,Braelon Allen,RB,NYJ,3.90245508982036,14.1304347826087,2.57689411764706,92,334,3.6304347826087,2,00-0039794,Braelon,Allen,0,B.Allen,385.735498923667,-57.7354989236669,-0.641505543596299,0.311111111111111
2024,REG,0,Emanuel Wilson,RB,GB,3.57918326693227,14.5631067961165,2.8050625,103,502,4.87378640776699,4,00-0038797,Emanuel,Wilson,31,E.Wilson,422.322346868622,73.677653131378,0.72948171417206,0.425742574257426
2024,REG,0,Kyren Williams,RB,LAR,3.76462663587375,14.2405063291139,2.66624652777778,316,1299,4.11075949367089,14,00-0037840,Kyren,Williams,23,K.Williams,1273.94142205793,0.0585779420737254,0.000190188123615991,0.38961038961039
2024,REG,0,Rachaad White,RB,TB,3.97119086460033,22.2222222222222,2.62325196850394,144,613,4.25694444444444,3,00-0037256,Rachaad,White,1,R.White,564.542239587678,48.4577604123218,0.336512225085568,0.402777777777778
2024,REG,0,Alvin Kamara,RB,NO,4.41126315789474,25.4385964912281,2.76294472361809,228,950,4.16666666666667,6,00-0033906,Alvin,Kamara,41,A.Kamara,964.567666899943,-34.5676668999433,-0.152954278318333,0.380530973451327
2024,REG,0,Saquon Barkley,RB,PHI,3.09868329177057,20.5797101449275,2.76844230769231,345,2005,5.81159420289855,13,00-0034844,Saquon,Barkley,26,S.Barkley,1442.83444871108,549.165551288922,1.62475015174237,0.440828402366864
2024,REG,0,Chuba Hubbard,RB,CAR,3.33276150627615,22.4,2.61535319148936,250,1195,4.78,10,00-0036555,Chuba,Hubbard,30,C.Hubbard,892.080087368879,281.919912631121,1.16495831665753,0.512396694214876
2024,REG,0,Aaron Jones,RB,MIN,3.87159929701231,18.4313725490196,2.74990170940171,255,1138,4.46274509803922,5,00-0033293,Aaron,Jones,33,A.Jones,1061.50293908515,42.4970609148475,0.169310999660747,0.406374501992032
2024,REG,0,Devon Achane,RB,MIA,4.05792723263506,20.1970443349754,2.82413690476191,203,907,4.4679802955665,6,00-0039040,Devon,Achane,28,D.Achane,957.955951606506,-80.9559516065061,-0.417298719621166,0.304123711340206
2024,REG,0,Joe Mixon,RB,HOU,4.19108267716536,26.1224489795918,2.83430952380952,245,1016,4.1469387755102,11,00-0033897,Joe,Mixon,28,J.Mixon,914.224162901203,88.7758370987971,0.369899321244988,0.383333333333333
2024,REG,0,Cam Akers,RB,MIN,4.09182432432432,18.2692307692308,2.86165882352941,104,444,4.26923076923077,2,00-0036414,Cam,Akers,27,C.Akers,448.056625120185,-6.05662512018517,-0.0588021856328658,0.310679611650485
2024,REG,0,Josh Jacobs,RB,GB,3.56379232505643,20.265780730897,2.71720146520147,301,1329,4.41528239202658,15,00-0035700,Joshua,Jacobs,8,J.Jacobs,1103.19712456664,216.802875433364,0.725093228874127,0.488294314381271
2024,REG,0,D'Andre Swift,RB,CHI,4.50144942648592,22.5296442687747,2.86581981981982,253,959,3.79051383399209,6,00-0036275,D'Andre,Swift,4,D.Swift,1125.59343894978,-173.59343894978,-0.694373755799121,0.288
2024,REG,0,Gus Edwards,RB,LAC,4.10032876712329,33.6633663366337,2.75323404255319,101,365,3.61386138613861,4,00-0034184,Gus,Edwards,4,G.Edwards,409.971194401112,-37.9711944011119,-0.379711944011119,0.34
2024,REG,0,Rico Dowdle,RB,DAL,3.37091751621872,16.5957446808511,2.65984259259259,235,1079,4.59148936170213,2,00-0036139,Rico,Dowdle,23,R.Dowdle,974.194269224939,60.805730775061,0.266691801645004,0.416666666666667
2024,REG,0,Najee Harris,RB,PIT,4.24677852348994,26.6159695817491,2.83772614107884,263,1043,3.96577946768061,6,00-0036893,Najee,Harris,22,N.Harris,1015.78451870622,-2.78451870622223,-0.0109626720717411,0.354330708661417
2024,REG,0,Tank Bigsby,RB,JAX,3.45390339425587,23.8095238095238,2.69014743589744,168,766,4.55952380952381,7,00-0038555,Cartavious,Bigsby,4,T.Bigsby,637.83507149588,124.16492850412,0.743502565892936,0.389221556886228
2024,REG,0,Alexander Mattison,RB,LV,4.24859523809524,16.6666666666667,2.71980869565217,132,420,3.18181818181818,4,00-0034972,Alexander,Mattison,22,A.Mattison,497.313094180497,-77.3130941804972,-0.58570525894316,0.318181818181818
2024,REG,0,Breece Hall,RB,NYJ,4.28954337899543,11.4832535885167,2.88664361702128,209,876,4.19138755980861,5,00-0038120,Breece,Hall,20,B.Hall,846.781400120338,4.21859987966252,0.0207812801953819,0.38423645320197
2024,REG,0,Chase Brown,RB,CIN,3.72421212121212,18.3406113537118,2.60958095238095,229,990,4.32314410480349,7,00-0038597,Chase,Brown,30,C.Brown,890.063140009449,66.936859990551,0.29882526781496,0.392857142857143
2024,REG,0,James Cook,RB,BUF,3.43473736372646,21.7391304347826,2.61211290322581,207,1009,4.8743961352657,16,00-0037248,James,Cook,4,J.Cook,834.633279879788,167.366720120212,0.820425098628491,0.377450980392157
2024,REG,0,Zach Charbonnet,RB,SEA,3.76028119507909,21.4814814814815,2.99545833333333,135,569,4.21481481481482,8,00-0039165,Zach,Charbonnet,26,Z.Charbonnet,478.70276272992,73.2972372700798,0.555282100530908,0.401515151515151
2024,REG,0,Antonio Gibson,RB,NE,3.73042750929368,14.1666666666667,3.00737142857143,120,538,4.48333333333333,1,00-0036328,Antonio,Gibson,4,A.Gibson,452.665355494369,83.3346445056307,0.700291130299418,0.453781512605042
2024,REG,0,David Montgomery,RB,DET,3.88190967741936,25.4054054054054,2.72185465116279,185,775,4.18918918918919,12,00-0035685,David,Montgomery,5,D.Montgomery,759.126762114488,-4.12676211448832,-0.0227997906877808,0.419889502762431
2024,REG,0,Kareem Hunt,RB,KC,3.8409478021978,17.5,2.68020105820106,200,728,3.64,7,00-0033923,Kareem,Hunt,29,K.Hunt,819.363088235896,-112.363088235896,-0.573281062428042,0.341836734693878
2024,REG,0,Rhamondre Stevenson,RB,NE,4.00987515605493,22.7053140096618,2.84458823529412,207,801,3.8695652173913,7,00-0036875,Rhamondre,Stevenson,38,R.Stevenson,713.672022680052,35.3279773199483,0.179329834111413,0.416243654822335
2024,REG,0,Derrick Henry,RB,BAL,3.08917751171265,33.2307692307692,2.72285858585859,325,1921,5.91076923076923,16,00-0032764,Derrick,Henry,22,D.Henry,1318.14707243598,561.852927564021,1.76683310554724,0.468553459119497
2024,REG,0,Jordan Mason,RB,SF,3.56025348542459,33.3333333333333,2.83038405797101,153,789,5.15686274509804,3,00-0037525,Jordan,Mason,24,J.Mason,568.364140267732,206.635859732268,1.37757239821512,0.486666666666667
2024,REG,0,James Conner,RB,ARI,3.90152650822669,26.271186440678,2.8772511627907,236,1094,4.63559322033898,8,00-0033553,James,Conner,6,J.Conner,964.229440263266,109.770559736734,0.477263303203193,0.395652173913043
2024,REG,1,Zamir White,RB,LV,5.06795454545455,0,2.94866666666667,13,44,3.38461538461538,0,00-0038040,Zamir,White,3,Z.White,46.3840057846061,-8.38400578460605,-0.698667148717171,0.333333333333333
2024,REG,1,De'Von Achane,RB,MIA,6.415,10,2.82542857142857,10,24,2.4,1,00-0039040,Devon,Achane,28,D.Achane,44.1622039797602,-17.1622039797602,-1.90691155330669,0.333333333333333
2024,REG,1,Jerome Ford,RB,CLE,3.97431818181818,8.33333333333333,2.62245454545455,12,44,3.66666666666667,1,00-0037267,Jerome,Ford,34,J.Ford,48.4475409588408,-4.44754095884077,-0.404321905349161,0.454545454545455
2024,REG,1,David Montgomery,RB,DET,3.00747252747253,5.88235294117647,2.8229375,17,91,5.35294117647059,1,00-0035685,David,Montgomery,5,D.Montgomery,73.4515107808987,12.5484892191013,0.78428057619383,0.5625
2024,REG,1,Jaleel McLaughlin,RB,DEN,5.93592592592592,10,3.250625,10,27,2.7,0,00-0038794,Jaleel,McLaughlin,38,J.McLaughlin,26.2892164384173,2.71078356158269,0.338847945197836,0.375
2024,REG,1,Tank Bigsby,RB,JAX,3.01547945205479,8.33333333333333,2.69463636363636,12,73,6.08333333333333,0,00-0038555,Cartavious,Bigsby,4,T.Bigsby,54.1788046284571,18.821195371543,1.56843294762858,0.333333333333333
2024,REG,1,Kyren Williams,RB,LAR,5.2928,16.6666666666667,2.72106666666667,18,50,2.77777777777778,1,00-0037840,Kyren,Williams,23,K.Williams,70.3156833366202,-20.3156833366201,-1.12864907425667,0.222222222222222
2024,REG,1,Saquon Barkley,RB,PHI,3.08981651376147,25,2.6635,24,109,4.54166666666667,2,00-0034844,Saquon,Barkley,26,S.Barkley,82.1608297390818,26.8391702609182,1.11829876087159,0.5
2024,REG,1,Travis Etienne,RB,JAX,5.81909090909091,16.6666666666667,2.6278,12,44,3.66666666666667,1,00-0036973,Travis,Etienne,1,T.Etienne,51.8312711919982,-7.83127119199823,-0.65260593266652,0.333333333333333
2024,REG,1,Joe Mixon,RB,HOU,3.42006289308176,26.6666666666667,2.77706896551724,30,159,5.3,1,00-0033897,Joe,Mixon,28,J.Mixon,131.834580450634,17.1654195493658,0.591911018943647,0.586206896551724
2024,REG,1,J.K. Dobbins,RB,LAC,1.67585185185185,20,2.9042,10,135,13.5,1,00-0036158,Jkaylin,Dobbins,27,J.Dobbins,36.8954538840816,98.1045461159184,9.81045461159184,0.4
2024,REG,1,Josh Jacobs,RB,GB,3.38642857142857,6.25,3.33776923076923,16,84,5.25,0,00-0035700,Joshua,Jacobs,8,J.Jacobs,46.0428327483642,37.9571672516358,2.37232295322724,0.375
2024,REG,1,Devin Singletary,RB,NYG,4.0027027027027,0,2.717,10,37,3.7,0,00-0035250,Devin,Singletary,26,D.Singletary,36.5839534565459,0.416046543454137,0.0416046543454137,0.5
2024,REG,1,Kenneth Walker III,RB,SEA,3.73592233009709,15,2.53882352941176,20,103,5.15,1,00-0038134,Kenneth,Walker,9,K.Walker,89.8176734099245,8.18232659007552,0.45457369944864,0.388888888888889
2024,REG,1,Gus Edwards,RB,LAC,4.70038461538462,45.4545454545455,2.6567,11,26,2.36363636363636,0,00-0034184,Gus,Edwards,4,G.Edwards,43.9224891838048,-17.9224891838048,-1.62931719852771,0.181818181818182
2024,REG,1,Ezekiel Elliott,RB,DAL,3.7235,20,2.5373,10,40,4,1,00-0033045,Ezekiel,Elliott,15,E.Elliott,56.5213115699399,-16.5213115699399,-1.65213115699399,0.1
2024,REG,1,James Cook,RB,BUF,4.51,26.3157894736842,2.7455,19,71,3.73684210526316,0,00-0037248,James,Cook,4,J.Cook,78.7553472241454,-11.7553472241454,-0.691491013185026,0.352941176470588
2024,REG,1,Jordan Mason,RB,SF,3.68210884353742,50,2.88096296296296,28,147,5.25,1,00-0037525,Jordan,Mason,24,J.Mason,104.889716910917,30.1102830890826,1.15808781111856,0.423076923076923
2024,REG,1,Brian Robinson,RB,WAS,4.2145,33.3333333333333,2.56627272727273,12,40,3.33333333333333,1,00-0037746,Brian,Robinson,8,B.Robinson,45.8341441363623,-5.83414413636234,-0.486178678030195,0.416666666666667
2024,REG,1,D'Andre Swift,RB,CHI,6.67933333333333,10,3.26483333333333,10,30,3,0,00-0036275,D'Andre,Swift,4,D.Swift,34.1765194857083,-9.17651948570827,-1.01961327618981,0.333333333333333
2024,REG,1,Bijan Robinson,RB,ATL,4.84573529411765,38.8888888888889,2.88947058823529,18,68,3.77777777777778,0,00-0038542,Bijan,Robinson,7,B.Robinson,72.9905828610545,-8.99058286105446,-0.528857815356145,0.294117647058824
2024,REG,1,Alvin Kamara,RB,NO,3.64132530120482,26.6666666666667,2.57921428571429,15,83,5.53333333333333,1,00-0033906,Alvin,Kamara,41,A.Kamara,74.6460912850963,8.35390871490371,0.556927247660247,0.466666666666667
2024,REG,1,Derrick Henry,RB,BAL,4.0054347826087,38.4615384615385,2.80058333333333,13,46,3.53846153846154,1,00-0032764,Derrick,Henry,22,D.Henry,41.7292127220748,4.27078727792525,0.328522098301942,0.461538461538462
2024,REG,1,Isiah Pacheco,RB,KC,4.70933333333333,26.6666666666667,3.13633333333333,15,45,3,1,00-0037197,Isiah,Pacheco,10,I.Pacheco,59.9359690933704,-14.9359690933704,-0.995731272891359,0.266666666666667
2024,REG,1,Najee Harris,RB,PIT,4.927,10,2.731,20,70,3.5,0,00-0036893,Najee,Harris,22,N.Harris,73.6222893182739,-5.62228931827393,-0.29590996411968,0.263157894736842
2024,REG,1,Breece Hall,RB,NYJ,4.84907407407408,12.5,2.989125,16,54,3.375,1,00-0038120,Breece,Hall,20,B.Hall,62.6851577777056,-8.68515777770562,-0.542822361106601,0.25
2024,REG,1,James Conner,RB,ARI,5.6588,12.5,3.14273333333333,16,50,3.125,1,00-0033553,James,Conner,6,J.Conner,72.4389993330771,-22.4389993330771,-1.40243745831732,0.1875
2024,REG,1,Rachaad White,RB,TB,7.83645161290323,13.3333333333333,2.6026,15,31,2.06666666666667,0,00-0037256,Rachaad,White,1,R.White,63.202835781317,-32.202835781317,-2.14685571875447,0.2
2024,REG,1,Rhamondre Stevenson,RB,NE,3.506,24,3.06063636363636,25,120,4.8,1,00-0036875,Rhamondre,Stevenson,38,R.Stevenson,62.080680444367,21.9193195556331,1.21773997531295,0.388888888888889
2024,REG,1,Aaron Jones,RB,MIN,3.20648936170213,0,3.27961538461538,14,94,6.71428571428571,1,00-0033293,Aaron,Jones,33,A.Jones,55.0061337890502,38.9938662109498,2.78527615792499,0.642857142857143
2024,REG,1,Jahmyr Gibbs,RB,DET,5.004,27.2727272727273,3.30245454545455,11,40,3.63636363636364,1,00-0039139,Jahmyr,Gibbs,26,J.Gibbs,45.241100426537,-5.24110042653696,-0.476463675139724,0.363636363636364
2024,REG,1,Tony Pollard,RB,TEN,3.35646341463415,0,2.98557142857143,16,82,5.125,1,00-0035261,Tony,Pollard,20,T.Pollard,68.1228441794815,13.8771558205185,0.867322238782408,0.375
2024,REG,1,Jonathan Taylor,RB,IND,4.08729166666667,12.5,2.55176923076923,16,48,3,1,00-0036223,Jonathan,Taylor,28,J.Taylor,59.7100412059373,-11.7100412059373,-0.73187757537108,0.5625
2024,REG,1,Jamaal Williams,RB,NO,4.41157894736842,9.09090909090909,2.26333333333333,11,38,3.45454545454545,1,00-0033948,Jamaal,Williams,21,Ja.Williams,46.4367596901037,-22.4367596901037,-2.24367596901037,0.2
2024,REG,2,D'Andre Swift,RB,CHI,10.6477777777778,7.14285714285714,3.04472727272727,14,18,1.28571428571429,0,00-0036275,D'Andre,Swift,4,D.Swift,61.3882752444734,-44.3882752444734,-3.41448271111334,0.0769230769230769
2024,REG,2,Najee Harris,RB,PIT,3.77057971014493,29.4117647058824,2.90670588235294,17,69,4.05882352941176,0,00-0036893,Najee,Harris,22,N.Harris,82.1936119076879,-14.1936119076879,-0.887100744230491,0.375
2024,REG,2,Derrick Henry,RB,BAL,3.78690476190476,22.2222222222222,2.55464285714286,18,84,4.66666666666667,1,00-0032764,Derrick,Henry,22,D.Henry,49.2767064330275,15.7232935669725,0.982705847935779,0.5
2024,REG,2,Jahmyr Gibbs,RB,DET,3.51988095238095,30.7692307692308,2.93663636363636,13,84,6.46153846153846,0,00-0039139,Jahmyr,Gibbs,26,J.Gibbs,53.060117709777,26.939882290223,2.24499019085192,0.416666666666667
2024,REG,2,James Cook,RB,BUF,2.36551282051282,36.3636363636364,2.63972727272727,11,78,7.09090909090909,2,00-0037248,James,Cook,4,J.Cook,38.5203450401469,39.4796549598532,3.58905954180483,0.363636363636364
2024,REG,2,James Conner,RB,ARI,3.31893442622951,4.76190476190476,2.729,21,122,5.80952380952381,1,00-0033553,James,Conner,6,J.Conner,95.1852910233729,26.8147089766271,1.27689090364891,0.428571428571429
2024,REG,2,Breece Hall,RB,NYJ,4.08741935483871,0,2.77145454545455,14,62,4.42857142857143,0,00-0038120,Breece,Hall,20,B.Hall,45.2587824378682,16.7412175621318,1.19580125443798,0.571428571428571
2024,REG,2,Chuba Hubbard,RB,CAR,2.8178125,0,2.3243,10,64,6.4,0,00-0036555,Chuba,Hubbard,30,C.Hubbard,57.1950295545361,6.80497044546389,0.680497044546389,0.6
2024,REG,2,Saquon Barkley,RB,PHI,3.64263157894737,13.6363636363636,2.45652631578947,22,95,4.31818181818182,0,00-0034844,Saquon,Barkley,26,S.Barkley,94.6508599166332,-6.65085991663321,-0.33254299583166,0.4
2024,REG,2,Zack Moss,RB,CIN,5.34411764705882,41.6666666666667,3.0762,12,34,2.83333333333333,0,00-0036251,Zaccheus,Moss,31,Z.Moss,38.2137536683867,-4.21375366838673,-0.351146139032227,0.416666666666667
2024,REG,2,Travis Etienne,RB,JAX,3.88807692307692,15.3846153846154,2.87944444444444,13,52,4,1,00-0036973,Travis,Etienne,1,T.Etienne,45.842790838545,6.15720916145497,0.473631473958074,0.307692307692308
2024,REG,2,J.K. Dobbins,RB,LAC,2.64015267175573,23.5294117647059,2.6065,17,131,7.70588235294118,1,00-0036158,Jkaylin,Dobbins,27,J.Dobbins,89.6692472702509,41.3307527297491,2.43122074880877,0.470588235294118
2024,REG,2,De'Von Achane,RB,MIA,3.799375,9.09090909090909,2.91572222222222,22,96,4.36363636363636,0,00-0039040,Devon,Achane,28,D.Achane,122.313570714827,-26.3135707148266,-1.19607139612848,0.227272727272727
2024,REG,2,Antonio Gibson,RB,NE,2.27458333333333,36.3636363636364,2.99522222222222,11,96,8.72727272727273,0,00-0036328,Antonio,Gibson,4,A.Gibson,41.6763596854521,54.3236403145479,4.93851275586799,0.545454545454545
2024,REG,2,Tony Pollard,RB,TEN,4.84693548387097,29.4117647058824,2.9452,17,62,3.64705882352941,0,00-0035261,Tony,Pollard,20,T.Pollard,59.999923029387,-12.999923029387,-0.812495189336687,0.3125
2024,REG,2,Gus Edwards,RB,LAC,4.19627118644068,16.6666666666667,2.37761111111111,18,59,3.27777777777778,0,00-0034184,Gus,Edwards,4,G.Edwards,76.5770492853117,-17.5770492853117,-0.97650273807287,0.277777777777778
2024,REG,2,David Montgomery,RB,DET,4.85314285714286,27.2727272727273,2.665,11,35,3.18181818181818,1,00-0035685,David,Montgomery,5,D.Montgomery,41.5874238216702,-6.58742382167024,-0.598856711060931,0.545454545454545
2024,REG,2,Ty Chandler,RB,MIN,2.72426829268293,40,3.0007,10,82,8.2,0,00-0037276,Ty,Chandler,32,T.Chandler,55.7320963386893,26.2679036613107,2.62679036613107,0.7
2024,REG,2,Trey Benson,RB,ARI,16.782,9.09090909090909,3.46,11,10,0.909090909090909,0,00-0039921,Trey,Benson,33,T.Benson,42.2782457518525,-32.2782457518525,-2.93438597744114,0
2024,REG,2,Jonathan Taylor,RB,IND,2.49815533980583,16.6666666666667,3.077,12,103,8.58333333333333,0,00-0036223,Jonathan,Taylor,28,J.Taylor,47.9653547526761,55.034645247324,4.586220437277,0.666666666666667
2024,REG,2,Javonte Williams,RB,DEN,8.12117647058824,63.6363636363636,2.584125,11,17,1.54545454545455,0,00-0036997,Javonte,Williams,33,J.Williams,52.9598579512844,-35.9598579512844,-3.26907799557131,0.181818181818182
2024,REG,2,Rhamondre Stevenson,RB,NE,3.39592592592593,33.3333333333333,2.57415,21,81,3.85714285714286,1,00-0036875,Rhamondre,Stevenson,38,R.Stevenson,75.0190150004976,5.9809849995024,0.284808809500114,0.333333333333333
2024,REG,2,Bijan Robinson,RB,ATL,3.19762886597938,7.14285714285714,2.59784615384615,14,97,6.92857142857143,0,00-0038542,Bijan,Robinson,7,B.Robinson,74.0607077609629,22.9392922390371,1.63852087421693,0.428571428571429
2024,REG,2,Alvin Kamara,RB,NO,3.55886956521739,45,2.8074,20,115,5.75,3,00-0033906,Alvin,Kamara,41,A.Kamara,94.8491518194507,20.1508481805493,1.00754240902746,0.5
2024,REG,2,D'Onta Foreman,RB,CLE,5.23880952380952,28.5714285714286,2.70123076923077,14,42,3,0,00-0033925,D'Onta,Foreman,27,D.Foreman,48.779543767324,-8.77954376732397,-0.675349520563382,0.307692307692308
2024,REG,2,Jordan Mason,RB,SF,3.4002,25,2.78777777777778,20,100,5,1,00-0037525,Jordan,Mason,24,J.Mason,76.1254517685688,23.8745482314312,1.19372741157156,0.55
2024,REG,2,Zach Charbonnet,RB,SEA,5.11421052631579,14.2857142857143,3.26838461538462,14,38,2.71428571428571,1,00-0039165,Zach,Charbonnet,26,Z.Charbonnet,45.1937825616993,-12.1937825616993,-0.937983273976872,0.307692307692308
2024,REG,2,Josh Jacobs,RB,GB,3.56576158940397,25,2.89531034482759,32,151,4.71875,0,00-0035700,Joshua,Jacobs,8,J.Jacobs,127.324383341083,23.6756166589175,0.739863020591172,0.4375
2024,REG,2,Rachaad White,RB,TB,7.16833333333333,30,2.76755555555556,10,18,1.8,0,00-0037256,Rachaad,White,1,R.White,30.5127284205441,-12.5127284205441,-1.25127284205441,0.2
2024,REG,2,Devin Singletary,RB,NYG,3.07821052631579,0,2.779,16,95,5.9375,1,00-0035250,Devin,Singletary,26,D.Singletary,97.1379909812728,-2.13799098127274,-0.133624436329546,0.4375
2024,REG,2,Kyren Williams,RB,LAR,6.2992,8.33333333333333,2.706375,12,25,2.08333333333333,1,00-0037840,Kyren,Williams,23,K.Williams,35.4001318458406,-10.4001318458406,-0.86667765382005,0.25
2024,REG,2,Isiah Pacheco,RB,KC,2.89666666666667,0,2.60584210526316,19,90,4.73684210526316,0,00-0037197,Isiah,Pacheco,10,I.Pacheco,71.6818940673601,13.3181059326399,0.739894774035552,0.5
2024,REG,2,Brian Robinson,RB,WAS,2.60827067669173,11.7647058823529,2.82830769230769,17,133,7.82352941176471,0,00-0037746,Brian,Robinson,8,B.Robinson,64.3132991512112,68.6867008487888,4.04039416757581,0.411764705882353
2024,REG,3,Jonathan Taylor,RB,IND,3.32154545454546,26.0869565217391,2.68290476190476,23,110,4.78260869565217,2,00-0036223,Jonathan,Taylor,28,J.Taylor,88.8168015132716,15.1831984867284,0.690145385760383,0.454545454545455
2024,REG,3,Carson Steele,RB,KC,2.92652777777778,17.6470588235294,2.425875,17,72,4.23529411764706,0,00-0039325,Carson,Steele,42,C.Steele,68.2449312001485,3.75506879985154,0.220886399991267,0.411764705882353
2024,REG,3,Breece Hall,RB,NYJ,4.29777777777778,25,2.69864285714286,16,54,3.375,1,00-0038120,Breece,Hall,20,B.Hall,50.2615835198247,3.73841648017527,0.233651030010955,0.5625
2024,REG,3,Zack Moss,RB,CIN,4.16775862068966,16.6666666666667,3.12190909090909,12,58,4.83333333333333,1,00-0036251,Zaccheus,Moss,31,Z.Moss,62.5438119908483,-4.54381199084824,-0.378650999237353,0.416666666666667
2024,REG,3,Derrick Henry,RB,BAL,2.97317880794702,40,2.65608333333333,25,151,6.04,2,00-0032764,Derrick,Henry,22,D.Henry,105.805850380086,45.1941496199142,1.80776598479657,0.52
2024,REG,3,Jordan Mason,RB,SF,4.04012987012987,36.8421052631579,2.8225625,19,77,4.05263157894737,0,00-0037525,Jordan,Mason,24,J.Mason,46.2268369252237,28.7731630747763,1.59850905970979,0.555555555555556
2024,REG,3,Braelon Allen,RB,NYJ,3.31636363636364,27.2727272727273,2.67436363636364,11,55,5,0,00-0039794,Braelon,Allen,0,B.Allen,42.5741493763623,12.4258506236377,1.12962278396706,0.545454545454545
2024,REG,3,Aaron Jones,RB,MIN,3.22558823529412,47.3684210526316,2.58552941176471,19,102,5.36842105263158,0,00-0033293,Aaron,Jones,33,A.Jones,84.360582152919,17.639417847081,0.928390413004261,0.473684210526316
2024,REG,3,Brian Robinson,RB,WAS,5.65575757575758,18.75,2.7368125,16,33,2.0625,1,00-0037746,Brian,Robinson,8,B.Robinson,42.1621473875089,-9.16214738750887,-0.572634211719305,0.25
2024,REG,3,Najee Harris,RB,PIT,4.33285714285714,5.55555555555556,2.73713333333333,18,70,3.88888888888889,0,00-0036893,Najee,Harris,22,N.Harris,72.4298971463946,-2.42989714639459,-0.134994285910811,0.277777777777778
2024,REG,3,Jerome Ford,RB,CLE,3.77351351351351,10,2.80644444444444,10,37,3.7,0,00-0037267,Jerome,Ford,34,J.Ford,39.3338768088038,-2.3338768088038,-0.23338768088038,0.4
2024,REG,3,Kyren Williams,RB,LAR,4.23662921348315,16.6666666666667,2.61486363636364,24,89,3.70833333333333,2,00-0037840,Kyren,Williams,23,K.Williams,109.033575790124,-20.0335757901242,-0.834732324588509,0.25
2024,REG,3,Zamir White,RB,LV,3.85382352941177,0,2.6846,10,34,3.4,0,00-0038040,Zamir,White,3,Z.White,37.2159016436675,-3.21590164366747,-0.321590164366747,0.2
2024,REG,3,Emanuel Wilson,RB,GB,3.944,0,2.92863636363636,12,50,4.16666666666667,0,00-0038797,Emanuel,Wilson,31,Em.Wilson,49.5004824345173,0.499517565482755,0.0416264637902296,0.416666666666667
2024,REG,3,D'Andre Swift,RB,CHI,11.034,15.3846153846154,2.90318181818182,13,20,1.53846153846154,0,00-0036275,D'Andre,Swift,4,D.Swift,49.7015264772072,-29.7015264772072,-2.28473280593901,0.153846153846154
2024,REG,3,Jahmyr Gibbs,RB,DET,3.52746987951807,12.5,2.5884,16,83,5.1875,0,00-0039139,Jahmyr,Gibbs,26,J.Gibbs,81.8211799426558,1.17882005734417,0.0736762535840105,0.375
2024,REG,3,De'Von Achane,RB,MIA,5.77966666666667,18.1818181818182,2.8765,11,30,2.72727272727273,0,00-0039040,Devon,Achane,28,D.Achane,42.5576773799155,-16.5576773799155,-1.65576773799155,0.2
2024,REG,3,J.K. Dobbins,RB,LAC,5.80727272727273,26.6666666666667,2.97146153846154,15,44,2.93333333333333,0,00-0036158,Jkaylin,Dobbins,27,J.Dobbins,76.5319477119251,-32.5319477119251,-2.16879651412834,0.133333333333333
2024,REG,3,Chuba Hubbard,RB,CAR,2.99885964912281,28.5714285714286,2.67509523809524,21,114,5.42857142857143,0,00-0036555,Chuba,Hubbard,30,C.Hubbard,81.055961741912,32.944038258088,1.56876372657562,0.666666666666667
2024,REG,3,Saquon Barkley,RB,PHI,2.31530612244898,11.7647058823529,2.8009375,17,147,8.64705882352941,2,00-0034844,Saquon,Barkley,26,S.Barkley,60.4703361316997,86.5296638683003,5.08998022754708,0.470588235294118
2024,REG,3,Josh Jacobs,RB,GB,4.81744186046512,21.4285714285714,2.60309090909091,14,43,3.07142857142857,0,00-0035700,Joshua,Jacobs,8,J.Jacobs,49.4531166087169,-11.4531166087169,-0.881008969901301,0.307692307692308
2024,REG,3,Bijan Robinson,RB,ATL,8.28354838709678,12.5,2.94308333333333,16,31,1.9375,1,00-0038542,Bijan,Robinson,7,B.Robinson,58.8858113402564,-27.8858113402564,-1.74286320876602,0.375
2024,REG,3,Alvin Kamara,RB,NO,5.51988505747126,15.3846153846154,2.876,26,87,3.34615384615385,0,00-0033906,Alvin,Kamara,41,A.Kamara,110.671673279962,-23.6716732799623,-0.910448972306243,0.269230769230769
2024,REG,3,David Montgomery,RB,DET,3.63380952380952,30.4347826086957,2.63947619047619,23,105,4.56521739130435,1,00-0035685,David,Montgomery,5,D.Montgomery,98.7751867025699,6.22481329743013,0.270644056410006,0.391304347826087
